PlayerID,FullName,FamilyName,GivenName,BirthDate,Position,MainTeam,TournamentsPlayed
P-47321,Kalidou Koulibaly,Koulibaly,Kalidou,1991-06-20,Defensa,Senegal,2
P-73319,George Koumantarakis,Koumantarakis,George,1974-03-27,Delantero,South Africa,1
P-78484,Jules Koundé,Koundé,Jules,1998-11-12,Defensa,France,1
P-97960,Nourredine Kourichi,Kourichi,Nourredine,1954-04-12,Defensa,Algeria,2
P-55140,Cheikhou Kouyaté,Kouyaté,Cheikhou,1989-12-21,Defensa / Mediocampista,Senegal,2
P-84378,Niko Kovač,Kovač,Niko,1971-10-15,Mediocampista,Croatia,2
P-61666,Robert Kovač,Kovač,Robert,1974-04-06,Defensa,Croatia,2
P-23972,Radoslav Kováč,Kováč,Radoslav,1979-11-11,Defensa,Czech Republic,1
P-33080,Darko Kovačević,Kovačević,Darko,1973-11-18,Delantero,Yugoslavia,1
P-48430,Oliver Kovačević,Kovačević,Oliver,1974-12-29,Portero,Serbia and Montenegro,1
P-66765,Vladica Kovačević,Kovačević,Vladica,1940-01-07,Mediocampista,Yugoslavia,1
P-55242,Nikola Kovachev,Kovachev,Nikola,1934-06-04,Mediocampista,Bulgaria,1
P-07670,Mateo Kovačić,Kovačić,Mateo,1994-05-06,Mediocampista,Croatia,3
P-28478,Imre Kovács,Kovács,Imre,1921-11-26,Mediocampista,Hungary,1
P-97362,Kálmán Kovács,Kovács,Kálmán,1965-09-11,Delantero,Hungary,1
P-53278,László Kovács,Kovács,László,1951-04-24,Portero,Hungary,1
P-70294,Miklós Kovács,Kovács,Miklós,1911-12-23,Delantero,Romania,1
P-70432,Nicolae Kovács,Kovács,Nicolae,1911-12-29,Delantero,Romania,2
P-70372,Yuri Kovtun,Kovtun,Yuri,1970-01-05,Defensa,Russia,1
P-36564,Ignace Kowalczyk,Kowalczyk,Ignace,1913-12-27,Delantero,France,1
P-23468,Dawid Kownacki,Kownacki,Dawid,1997-03-14,Delantero,Poland,1
P-40071,Ján Kozák,Kozák,Ján,1954-04-17,Mediocampista,Czechoslovakia,1
P-26673,Ján Kozák,Kozák,Ján,1980-04-22,Mediocampista,Slovakia,1
P-54866,Ernst Kozlicek,Kozlicek,Ernst,1931-01-27,Mediocampista,Austria,1
P-05242,Paul Kozlicek,Kozlicek,Paul,1937-07-22,Delantero,Austria,1
P-21554,Aleksei Kozlov,Kozlov,Aleksei,1986-11-16,Defensa,Russia,1
P-06017,Marek Koźmiński,Koźmiński,Marek,1971-02-07,Mediocampista,Poland,1
P-93377,Ardian Kozniku,Kozniku,Ardian,1967-10-27,Delantero,Croatia,1
P-28801,Emil Krafth,Krafth,Emil,1994-08-02,Defensa,Sweden,1
P-08071,Serhiy Krakovskiy,Krakovskiy,Serhiy,1960-08-11,Portero,Soviet Union,1
P-52456,Branko Kralj,Kralj,Branko,1924-03-10,Portero,Yugoslavia,1
P-69448,Ivica Kralj,Kralj,Ivica,1973-03-26,Portero,Yugoslavia,1
P-65182,Andrej Kramarić,Kramarić,Andrej,1991-06-19,Delantero,Croatia,2
P-42177,Christoph Kramer,Kramer,Christoph,1991-02-19,Mediocampista,Germany,1
P-71648,Werner Krämer,Krämer,Werner,1940-01-23,Delantero,West Germany,1
P-76289,Niko Kranjčar,Kranjčar,Niko,1984-08-13,Mediocampista,Croatia,1
P-52271,Hans Krankl,Krankl,Hans,1953-02-14,Delantero,Austria,2
P-23735,Miloš Krasić,Krasić,Miloš,1984-11-01,Mediocampista,Serbia,1
P-47234,Anton Krásnohorský,Krásnohorský,Anton,1925-10-22,Defensa,Czechoslovakia,1
P-24131,Engelbert Kraus,Kraus,Engelbert,1934-07-30,Delantero,West Germany,1
P-94749,Tadeáš Kraus,Kraus,Tadeáš,1932-10-22,Delantero,Czechoslovakia,2
P-77455,Bernd Krauss,Krauss,Bernd,1957-05-08,Defensa,Austria,1
P-30773,Rudolf Krčil,Krčil,Rudolf,1906-03-05,Mediocampista,Czechoslovakia,1
P-87788,Hans-Jürgen Kreische,Kreische,Hans-Jürgen,1947-07-19,Delantero,East Germany,1
P-88510,Emil Kremenliev,Kremenliev,Emil,1969-08-13,Defensa,Bulgaria,1
P-48661,Helmut Kremers,Kremers,Helmut,1949-03-24,Defensa,West Germany,1
P-74349,Willibald Kreß,Kreß,Willibald,1906-11-13,Portero,Germany,1
P-55632,Arnošt Kreuz,Kreuz,Arnošt,1912-05-09,Delantero,Czechoslovakia,1
P-25569,Wilhelm Kreuz,Kreuz,Wilhelm,1949-05-29,Delantero,Austria,1
P-76597,Rene Krhin,Krhin,Rene,1990-05-21,Mediocampista,Slovenia,1
P-15636,Eduard Krieger,Krieger,Eduard,1946-12-16,Mediocampista,Austria,1
P-82877,Rasmus Kristensen,Kristensen,Rasmus,1997-07-11,Defensa,Denmark,1
P-02986,Krister Kristensson,Kristensson,Krister,1942-07-25,Defensa,Sweden,1
P-68158,Srboljub Krivokuća,Krivokuća,Srboljub,1928-03-14,Portero,Yugoslavia,2
P-59697,Tomáš Kříž,Kříž,Tomáš,1959-03-17,Delantero,Czechoslovakia,1
P-33632,Konstantin Krizhevsky,Krizhevsky,Konstantin,1926-02-20,Mediocampista,Soviet Union,1
P-85024,Zlatko Krmpotić,Krmpotić,Zlatko,1958-08-07,Defensa,Yugoslavia,1
P-66859,Mogens Krogh,Krogh,Mogens,1963-10-31,Portero,Denmark,1
P-71525,Michael Krohn-Dehli,Krohn-Dehli,Michael,1983-06-06,Mediocampista,Denmark,1
P-31830,Ruud Krol,Krol,Ruud,1949-03-24,Defensa,Netherlands,2
P-83625,Per Krøldrup,Krøldrup,Per,1979-07-31,Defensa,Denmark,1
P-65694,Jan Kromkamp,Kromkamp,Jan,1980-08-17,Defensa,Netherlands,1
P-02091,Knut Kroon,Kroon,Knut,1906-06-19,Delantero,Sweden,1
P-39356,Toni Kroos,Kroos,Toni,1990-01-04,Mediocampista,Germany,3
P-43142,Petar Krpan,Krpan,Petar,1974-07-01,Delantero,Croatia,1
P-55456,Mladen Krstajić,Krstajić,Mladen,1974-03-04,Defensa,Serbia and Montenegro,1
P-27264,Dobrosav Krstić,Krstić,Dobrosav,1932-02-05,Mediocampista,Yugoslavia,1
P-42745,Tim Krul,Krul,Tim,1988-04-03,Portero,Netherlands,1
P-86766,Paul Krumpe,Krumpe,Paul,1963-03-04,Defensa,United States,1
P-45528,Robbie Kruse,Kruse,Robbie,1988-10-05,Delantero,Australia,1
P-45449,Grzegorz Krychowiak,Krychowiak,Grzegorz,1990-01-29,Mediocampista,Poland,2
P-69995,Paweł Kryszałowicz,Kryszałowicz,Paweł,1974-06-23,Delantero,Poland,1
P-49007,Jacek Krzynówek,Krzynówek,Jacek,1976-05-15,Mediocampista,Poland,2
P-07710,Dariusz Kubicki,Kubicki,Dariusz,1963-06-06,Defensa,Poland,1
P-16313,Luboš Kubík,Kubík,Luboš,1964-01-20,Mediocampista,Czechoslovakia,1
P-39942,Takefusa Kubo,Kubo,Takefusa,2001-06-04,Mediocampista,Japan,1
P-80280,Heinz Kubsch,Kubsch,Heinz,1930-07-20,Portero,West Germany,1
P-93812,Cezary Kucharski,Kucharski,Cezary,1972-02-17,Delantero,Poland,1
P-55017,Dušan Kuciak,Kuciak,Dušan,1985-05-21,Portero,Slovakia,1
P-18379,Juraj Kucka,Kucka,Juraj,1987-02-26,Mediocampista,Slovakia,1
P-92456,Lefter Küçükandonyadis,Küçükandonyadis,Lefter,1925-12-22,Delantero,Turkey,1
P-47851,Fyodor Kudryashov,Kudryashov,Fyodor,1987-04-05,Defensa,Russia,1
P-23821,Mohammed Kudus,Kudus,Mohammed,2000-08-02,Mediocampista,Ghana,1
P-84395,Samuel Kuffour,Kuffour,Samuel,1976-09-03,Defensa,Ghana,1
P-23218,Béla Kuharszki,Kuharszki,Béla,1940-04-20,Delantero,Hungary,1
P-37008,Dietmar Kühbauer,Kühbauer,Dietmar,1971-04-04,Mediocampista,Austria,1
P-73866,Köbi Kuhn,Kuhn,Köbi,1943-10-12,Delantero,Switzerland,1
P-09868,Zygmunt Kukla,Kukla,Zygmunt,1948-01-21,Portero,Poland,1
P-49134,Jozef Kukučka,Kukučka,Jozef,1957-03-13,Defensa,Czechoslovakia,1
P-43628,Ladislav Kuna,Kuna,Ladislav,1947-04-03,Mediocampista,Czechoslovakia,1
P-29115,Pierre Kunde,Kunde,Pierre,1995-07-26,Mediocampista,Cameroon,1
P-44016,Emmanuel Kundé,Kundé,Emmanuel,1956-07-15,Defensa,Cameroon,2
P-71595,Stefan Kuntz,Kuntz,Stefan,1962-10-30,Delantero,Germany,1
P-53124,Fritz Künzli,Künzli,Fritz,1946-01-08,Delantero,Switzerland,1
P-05864,Garang Kuol,Kuol,Garang,2004-09-15,Delantero,Australia,1
P-15890,Janusz Kupcewicz,Kupcewicz,Janusz,1955-12-09,Defensa / Mediocampista,Poland,2
P-82099,Andreas Kupfer,Kupfer,Andreas,1914-05-07,Mediocampista,Germany,1
P-48317,Jürgen Kurbjuhn,Kurbjuhn,Jürgen,1940-07-26,Defensa,West Germany,1
P-55761,Lothar Kurbjuweit,Kurbjuweit,Lothar,1950-11-06,Defensa,East Germany,1
P-09584,Rafał Kurzawa,Kurzawa,Rafał,1993-01-29,Mediocampista,Poland,1
P-69383,Marek Kusto,Kusto,Marek,1954-04-29,Mediocampista / Delantero,Poland,3
P-34895,Tomasz Kuszczak,Kuszczak,Tomasz,1982-03-23,Portero,Poland,1
P-82792,Ilya Kutepov,Kutepov,Ilya,1993-07-29,Defensa,Russia,1
P-33312,Dirk Kuyt,Kuyt,Dirk,1980-07-22,Delantero,Netherlands,3
P-88851,Zdravko Kuzmanović,Kuzmanović,Zdravko,1987-09-22,Mediocampista,Serbia,1
P-49657,Boris Kuznetsov,Kuznetsov,Boris,1928-07-14,Defensa,Soviet Union,1
P-82492,Dmitri Kuznetsov,Kuznetsov,Dmitri,1965-08-28,Defensa,Russia,1
P-86826,Oleh Kuznetsov,Kuznetsov,Oleh,1963-03-22,Defensa,Soviet Union,2
P-17415,Daler Kuzyayev,Kuzyayev,Daler,1993-01-15,Mediocampista,Russia,1
P-27380,Reidar Kvammen,Kvammen,Reidar,1914-07-23,Delantero,Norway,1
P-25708,Andrej Kvašňák,Kvašňák,Andrej,1936-05-19,Delantero,Czechoslovakia,2
P-93951,William Kvist,Kvist,William,1985-02-24,Defensa / Mediocampista,Denmark,2
P-28296,Tae-hwi Kwak,Kwak,Tae-hwi,1981-07-08,Defensa,South Korea,1
P-84116,Adam Larsen Kwarasey,Kwarasey,Adam Larsen,1987-12-12,Portero,Ghana,1
P-15476,Heinz Kwiatkowski,Kwiatkowski,Heinz,1926-07-16,Portero,West Germany,2
P-92252,Daniel-Kofi Kyereh,Kyereh,Daniel-Kofi,1996-03-08,Mediocampista,Ghana,1
P-50181,Sotirios Kyrgiakos,Kyrgiakos,Sotirios,1979-07-23,Defensa,Greece,1
P-57511,Kwon Kyung-won,Kyung-won,Kwon,1992-01-31,Defensa,South Korea,1
P-42136,Guillermo La Rosa,La Rosa,Guillermo,1952-06-06,Delantero,Peru,2
P-66065,Ricardo La Volpe,La Volpe,Ricardo,1952-02-06,Portero,Argentina,1
P-39583,Fritz Laband,Laband,Fritz,1925-11-01,Defensa,West Germany,1
P-62666,Ernesto Labarthe,Labarthe,Ernesto,1956-06-02,Mediocampista,Peru,1
P-36542,Khemais Labidi,Labidi,Khemais,1950-08-30,Mediocampista,Tunisia,1
P-71287,Mohsen Labidi,Labidi,Mohsen,1954-01-15,Defensa,Tunisia,1
P-49952,Brian Labone,Labone,Brian,1940-01-23,Defensa,England,1
P-33713,Ángel Labruna,Labruna,Ángel,1918-09-28,Delantero,Argentina,1
P-01137,Marius Lăcătuș,Lăcătuș,Marius,1964-04-05,Delantero,Romania,2
P-23484,Mehdi Lacen,Lacen,Mehdi,1984-03-15,Mediocampista,Algeria,2
P-91386,László Lachos,Lachos,László,1933-01-17,Delantero,Hungary,1
P-16067,Bernard Lacombe,Lacombe,Bernard,1952-08-15,Delantero,France,2
P-52310,Dražen Ladić,Ladić,Dražen,1963-01-01,Portero,Croatia,1
P-63080,Maurice Lafont,Lafont,Maurice,1927-09-13,Mediocampista,France,1
P-12120,Lafuente,Lafuente,not applicable,1907-12-31,Delantero,Spain,1
P-33746,Abdeslam Laghrissi,Laghrissi,Abdeslam,1962-01-05,Delantero,Morocco,1
P-18599,Philipp Lahm,Lahm,Philipp,1983-11-11,Defensa,Germany,3
P-94864,Témime Lahzami,Lahzami,Témime,1949-01-01,Delantero,Tunisia,1
P-29063,Aïssa Laïdouni,Laïdouni,Aïssa,1996-12-13,Mediocampista,Tunisia,1
P-09837,Abdelkader Laïfaoui,Laïfaoui,Abdelkader,1981-07-29,Defensa,Algeria,1
P-17413,Antonio Laing,Laing,Antonio,1958-12-27,Delantero,Honduras,1
P-10947,Jan Lála,Lála,Jan,1936-09-10,Defensa,Czechoslovakia,1
P-79863,Alexi Lalas,Lalas,Alexi,1970-06-01,Defensa,United States,2
P-22075,Adam Lallana,Lallana,Adam,1988-05-10,Mediocampista,England,1
P-30371,Bernard Lama,Lama,Bernard,1963-04-07,Portero,France,1
P-04803,Lamá,Lamá,not applicable,1981-02-01,Portero,Angola,1
P-53183,José Luis Lamadrid,Lamadrid,José Luis,1930-07-03,Delantero,Mexico,1
P-30400,Paul Lambert,Lambert,Paul,1969-08-07,Mediocampista,Scotland,1
P-59854,Raoul Lambert,Lambert,Raoul,1944-10-20,Delantero,Belgium,1
P-70595,Rickie Lambert,Lambert,Rickie,1982-02-16,Delantero,England,1
P-03817,Robert Lamoot,Lamoot,Robert,1911-03-18,Delantero,Belgium,1
P-65534,Frank Lampard,Lampard,Frank,1978-06-20,Mediocampista,England,3
P-12913,Tariq Lamptey,Lamptey,Tariq,2000-09-30,Defensa,Ghana,1
P-93664,Abdallah Lamrani,Lamrani,Abdallah,1946-01-01,Defensa,Morocco,1
P-40516,Abdelmajid Lamriss,Lamriss,Abdelmajid,1959-02-12,Defensa,Morocco,1
P-87363,Honorino Landa,Landa,Honorino,1942-06-01,Delantero,Chile,2
P-35433,Spartaco Landini,Landini,Spartaco,1944-01-31,Defensa,Italy,1
P-30652,Mickaël Landreau,Landreau,Mickaël,1979-05-14,Portero,France,2
P-18113,Denny Landzaat,Landzaat,Denny,1976-05-06,Mediocampista,Netherlands,1
P-95507,Michael Lang,Lang,Michael,1991-02-08,Defensa,Switzerland,2
P-57903,Noa Lang,Lang,Noa,1999-06-17,Delantero,Netherlands,1
P-69133,Isidro Lángara,Lángara,Isidro,1912-05-25,Delantero,Spain,1
P-84091,Wim Langendaal,Langendaal,Wim,1909-04-13,Delantero,Netherlands,1
P-15064,Mitchell Langerak,Langerak,Mitchell,1988-08-22,Portero,Australia,1
P-99087,Marcel Langiller,Langiller,Marcel,1908-06-02,Delantero,France,1
P-05619,Ronald Langón,Langón,Ronald,1939-08-06,Mediocampista,Uruguay,1
P-29493,Mihály Lantos,Lantos,Mihály,1928-09-29,Defensa,Hungary,1
P-27162,Damián Lanza,Lanza,Damián,1982-04-10,Portero,Ecuador,1
P-34577,Carlos Lapetra,Lapetra,Carlos,1938-11-29,Delantero,Spain,1
P-99025,Aymeric Laporte,Laporte,Aymeric,1994-05-27,Defensa,Spain,1
P-76583,Mike Lapper,Lapper,Mike,1970-09-28,Defensa,United States,1
P-09282,Ion Lǎpuşneanu,Lǎpuşneanu,Ion,1908-12-08,Portero,Romania,1
P-73006,Alfonso Lara,Lara,Alfonso,1946-04-27,Mediocampista,Chile,1
P-17733,Christian Lara,Lara,Christian,1980-04-27,Mediocampista,Ecuador,1
P-92600,Diógenes Lara,Lara,Diógenes,1903-04-06,Mediocampista,Bolivia,1
P-35791,Raúl Lara,Lara,Raúl,1973-02-28,Mediocampista,Mexico,1
P-71313,Salah Larbes,Larbes,Salah,1952-09-16,Mediocampista,Algeria,1
P-05257,Dimitar Largov,Largov,Dimitar,1936-09-10,Defensa,Bulgaria,1
P-01925,Cyle Larin,Larin,Cyle,1995-04-17,Delantero,Canada,1
P-51110,Nikolay Larionov,Larionov,Nikolay,1957-01-19,Defensa,Soviet Union,1
P-14107,Jean-François Larios,Larios,Jean-François,1956-08-27,Mediocampista,France,1
P-96913,Pablo Larios,Larios,Pablo,1960-07-31,Portero,Mexico,1
P-23168,Omar Larrosa,Larrosa,Omar,1947-11-18,Mediocampista,Argentina,1
P-05707,Søren Larsen,Larsen,Søren,1981-09-06,Delantero,Denmark,1
P-86931,Bo Larsson,Larsson,Bo,1944-05-05,Mediocampista / Delantero,Sweden,3
P-42895,Henrik Larsson,Larsson,Henrik,1971-09-20,Delantero,Sweden,3
P-00891,Lennart Larsson,Larsson,Lennart,1953-07-09,Mediocampista,Sweden,1
P-22289,Peter Larsson,Larsson,Peter,1961-03-08,Defensa,Sweden,1
P-74946,Sebastian Larsson,Larsson,Sebastian,1985-06-06,Mediocampista,Sweden,1
P-12397,Sven-Gunnar Larsson,Larsson,Sven-Gunnar,1940-05-10,Portero,Sweden,2
P-42390,Richie Laryea,Laryea,Richie,1995-01-07,Defensa,Canada,1
P-61974,Russell Latapy,Latapy,Russell,1968-08-02,Mediocampista,Trinidad and Tobago,1
P-45036,Mohamed Latif,Latif,Mohamed,1909-10-23,Delantero,Egypt,1
P-54946,Ali Latifi,Latifi,Ali,1976-02-20,Delantero,Iran,1
P-21597,Grzegorz Lato,Lato,Grzegorz,1950-04-08,Delantero,Poland,3
P-73521,Reinhard Lauck,Lauck,Reinhard,1946-09-16,Mediocampista,East Germany,1
P-28133,Brian Laudrup,Laudrup,Brian,1969-02-22,Delantero,Denmark,1
P-56788,Michael Laudrup,Laudrup,Michael,1964-06-15,Mediocampista,Denmark,2
P-38724,Lauren,Lauren,not applicable,1977-01-19,Defensa / Mediocampista,Cameroon,2
P-73308,Jean Laurent,Laurent,Jean,1906-12-30,Defensa,France,1
P-05470,Lucien Laurent,Laurent,Lucien,1907-12-10,Delantero,France,2
P-01514,Jacob Laursen,Laursen,Jacob,1971-10-06,Defensa,Denmark,1
P-27808,Martin Laursen,Laursen,Martin,1977-07-26,Defensa,Denmark,1
P-93477,José María Lavalle,Lavalle,José María,1911-06-05,Delantero,Peru,1
P-69953,Ezequiel Lavezzi,Lavezzi,Ezequiel,1985-05-03,Delantero,Argentina,1
P-22762,Denis Law,Law,Denis,1940-02-24,Delantero,Scotland,1
P-76542,Garba Lawal,Lawal,Garba,1974-05-22,Mediocampista,Nigeria,2
P-98909,Aaron Lawrence,Lawrence,Aaron,1970-08-11,Portero,Jamaica,1
P-49762,Dennis Lawrence,Lawrence,Dennis,1974-08-01,Defensa,Trinidad and Tobago,1
P-83211,Diego Laxalt,Laxalt,Diego,1993-02-07,Mediocampista,Uruguay,1
P-10063,Miguel Layún,Layún,Miguel,1988-06-25,Defensa / Mediocampista,Mexico,2
P-54489,Gyula Lázár,Lázár,Gyula,1911-01-24,Mediocampista,Hungary,2
P-06205,Stan Lazaridis,Lazaridis,Stan,1972-08-16,Defensa,Australia,1
P-40791,Danko Lazović,Lazović,Danko,1983-05-17,Delantero,Serbia,1
P-54211,Darko Lazović,Lazović,Darko,1990-09-15,Mediocampista,Serbia,1
P-94723,Yvon Le Roux,Le Roux,Yvon,1960-04-19,Defensa,France,1
P-26320,Graeme Le Saux,Le Saux,Graeme,1968-10-17,Defensa,England,1
P-15195,Eugenio Leal,Leal,Eugenio,1953-05-13,Mediocampista,Spain,1
P-16092,Fritz Leandré,Leandré,Fritz,1948-03-13,Delantero,Haiti,1
P-52149,Joseph-Marion Leandré,Leandré,Joseph-Marion,1945-05-09,Mediocampista,Haiti,1
P-65003,Leandro,Leandro,not applicable,1959-03-17,Defensa,Brazil,1
P-06015,Leão,Leão,not applicable,1949-07-11,Portero,Brazil,4
P-27349,Rafael Leão,Leão,Rafael,1999-06-10,Delantero,Portugal,1
P-42108,Michel Leblond,Leblond,Michel,1932-05-10,Delantero,France,1
P-06457,Lebo Lebo,Lebo,Lebo,1977-05-29,Defensa,Angola,1
P-19907,Frank Leboeuf,Leboeuf,Frank,1968-01-22,Defensa,France,2
P-35837,Mathew Leckie,Leckie,Mathew,1991-02-04,Delantero,Australia,3
P-03613,Simón Lecue,Lecue,Simón,1912-02-11,Mediocampista,Spain,1
P-93825,François Ledent,Ledent,François,1908-07-04,Delantero,Belgium,1
P-93191,Igor Lediakhov,Lediakhov,Igor,1968-05-22,Mediocampista,Russia,1
P-18963,Bum-young Lee,Lee,Bum-young,1989-04-02,Portero,South Korea,1
P-36838,Chang-myung Lee,Lee,Chang-myung,1947-01-02,Portero,North Korea,1
P-22338,Chun-soo Lee,Lee,Chun-soo,1981-07-09,Delantero,South Korea,2
P-40927,Chung-yong Lee,Lee,Chung-yong,1988-07-02,Mediocampista,South Korea,2
P-85453,Dong-gook Lee,Lee,Dong-gook,1979-04-29,Delantero,South Korea,2
P-60562,Eul-yong Lee,Lee,Eul-yong,1975-09-08,Mediocampista,South Korea,2
P-88728,Francis Lee,Lee,Francis,1944-04-29,Delantero,England,1
P-86017,Heung-sil Lee,Lee,Heung-sil,1961-07-10,Mediocampista,South Korea,1
P-92775,Ho Lee,Lee,Ho,1984-10-22,Mediocampista,South Korea,1
P-93920,Jae-sung Lee,Lee,Jae-sung,1992-08-10,Mediocampista,South Korea,2
P-68563,Jong-hwa Lee,Lee,Jong-hwa,1963-07-20,Defensa,South Korea,1
P-07494,Jung-soo Lee,Lee,Jung-soo,1980-01-08,Defensa,South Korea,1
P-60695,Keun-hak Lee,Lee,Keun-hak,1940-07-07,Portero,North Korea,1
P-71308,Keun-ho Lee,Lee,Keun-ho,1985-04-11,Delantero,South Korea,1
P-65241,Lim-saeng Lee,Lee,Lim-saeng,1971-11-18,Defensa,South Korea,1
P-66219,Min-sung Lee,Lee,Min-sung,1973-06-23,Defensa,South Korea,2
P-43959,Rob Lee,Lee,Rob,1966-02-01,Mediocampista,England,1
P-54130,Sang-hun Lee,Lee,Sang-hun,1975-10-11,Defensa,South Korea,1
P-05606,Sang-yi Lee,Lee,Sang-yi,1922-01-01,Mediocampista,South Korea,1
P-47850,Sang-yoon Lee,Lee,Sang-yoon,1969-04-10,Mediocampista / Delantero,South Korea,2
P-02947,Seung-woo Lee,Lee,Seung-woo,1998-01-06,Mediocampista,South Korea,1
P-47809,Seung-yeoul Lee,Lee,Seung-yeoul,1989-03-06,Delantero,South Korea,1
P-85853,Soo-nam Lee,Lee,Soo-nam,1927-02-02,Delantero,South Korea,1
P-83876,Tae-ho Lee,Lee,Tae-ho,1961-01-29,Delantero,South Korea,2
P-95122,Woon-jae Lee,Lee,Woon-jae,1973-04-26,Portero,South Korea,4
P-64718,Yong Lee,Lee,Yong,1986-12-24,Defensa,South Korea,2
P-50333,Young-jin Lee,Lee,Young-jin,1963-10-27,Mediocampista,South Korea,2
P-46519,Young-pyo Lee,Lee,Young-pyo,1977-04-23,Defensa,South Korea,3
P-22295,Ken Leek,Leek,Ken,1935-07-26,Delantero,Wales,1
P-90549,Graham Leggat,Leggat,Graham,1934-06-20,Delantero,Scotland,1
P-85374,Germán Leguía,Leguía,Germán,1954-01-02,Mediocampista,Peru,2
P-66341,Victoriano Leguizamón,Leguizamón,Victoriano,1922-03-23,Mediocampista,Paraguay,1
P-71808,William Lehman,Lehman,William,1901-12-20,Mediocampista,United States,1
P-60333,August Lehmann,Lehmann,August,1909-01-26,Defensa,Switzerland,1
P-98511,Jens Lehmann,Lehmann,Jens,1969-11-10,Portero,Germany,3
P-91107,Stephan Lehmann,Lehmann,Stephan,1963-08-15,Portero,Switzerland,1
P-38753,Ernst Lehner,Lehner,Ernst,1912-11-07,Delantero,Germany,2
P-85003,Jim Leighton,Leighton,Jim,1958-07-24,Portero,Scotland,4
P-69289,Werner Leimgruber,Leimgruber,Werner,1934-09-02,Defensa,Switzerland,1
P-72889,Carvalho Leite,Leite,Carvalho,1912-06-25,Delantero,Brazil,2
P-50358,Leivinha,Leivinha,not applicable,1949-09-11,Mediocampista,Brazil,1
P-10439,Jacob Lekgetho,Lekgetho,Jacob,1974-03-24,Defensa,South Africa,1
P-31316,Ivan Leko,Leko,Ivan,1978-02-07,Mediocampista,Croatia,1
P-92627,Jerko Leko,Leko,Jerko,1980-04-09,Mediocampista,Croatia,1
P-39053,Dragoje Leković,Leković,Dragoje,1967-11-21,Portero,Yugoslavia,2
P-07153,Thomas Lemar,Lemar,Thomas,1995-11-12,Delantero,France,1
P-31352,Alejandro Lembo,Lembo,Alejandro,1978-02-15,Defensa,Uruguay,1
P-97018,Bob Lenarduzzi,Lenarduzzi,Bob,1955-05-01,Defensa,Canada,1
P-64864,Aaron Lennon,Lennon,Aaron,1987-04-16,Mediocampista,England,2
P-62029,Jeremain Lens,Lens,Jeremain,1987-11-24,Delantero,Netherlands,1
P-83669,Pedro Pablo León,León,Pedro Pablo,1943-03-26,Delantero,Peru,1
P-72471,Leonardo,Leonardo,not applicable,1969-09-05,Mediocampista,Brazil,2
P-27425,Gianfranco Leoncini,Leoncini,Gianfranco,1939-09-25,Mediocampista,Italy,1
P-61579,Øyvind Leonhardsen,Leonhardsen,Øyvind,1970-08-17,Mediocampista,Norway,2
P-29799,Johnny Leoni,Leoni,Johnny,1984-06-30,Portero,Switzerland,1
P-09730,Leônidas,Leônidas,not applicable,1913-09-06,Delantero,Brazil,2
P-57200,Roberto Leopardi,Leopardi,Roberto,1933-07-19,Mediocampista,Uruguay,1
P-36467,Hugo Lepe,Lepe,Hugo,1940-04-14,Defensa,Chile,1
P-79590,Lukas Lerager,Lerager,Lukas,1993-07-12,Mediocampista,Denmark,1
P-92595,Søren Lerby,Lerby,Søren,1958-02-01,Mediocampista,Denmark,1
P-61424,Jefferson Lerma,Lerma,Jefferson,1994-10-25,Mediocampista,Colombia,1
P-23507,André Lerond,Lerond,André,1930-12-06,Defensa,France,1
P-57993,Rafael Lesmes,Lesmes,Rafael,1926-11-09,Defensa,Spain,1
P-19567,Yordan Letchkov,Letchkov,Yordan,1967-07-09,Mediocampista,Bulgaria,1
P-43905,Juan Carlos Letelier,Letelier,Juan Carlos,1959-05-20,Delantero,Chile,1
P-37166,Reneilwe Letsholonyane,Letsholonyane,Reneilwe,1982-06-09,Mediocampista,South Africa,1
P-09660,Tino Lettieri,Lettieri,Tino,1957-09-27,Portero,Canada,1
P-46094,Craig Levein,Levein,Craig,1964-10-22,Defensa,Scotland,1
P-24982,Dylan Levitt,Levitt,Dylan,2000-11-17,Mediocampista,Wales,1
P-97704,Mariusz Lewandowski,Lewandowski,Mariusz,1979-05-18,Defensa,Poland,1
P-00549,Robert Lewandowski,Lewandowski,Robert,1988-08-21,Delantero,Poland,2
P-97784,Eddie Lewis,Lewis,Eddie,1974-05-17,Mediocampista,United States,2
P-88328,Claudio Lezcano,Lezcano,Claudio,not available,Delantero,Paraguay,1
P-73770,Juan Vicente Lezcano,Lezcano,Juan Vicente,1937-04-05,Mediocampista,Paraguay,1
P-74112,Chi-an Li,Li,Chi-an,1945-07-07,Delantero,North Korea,1
P-45281,Dong-woon Li,Li,Dong-woon,1945-07-04,Mediocampista,North Korea,1
P-04951,Jong-kap Li,Li,Jong-kap,1920-03-18,Defensa,South Korea,1
P-73309,Ki-joo Li,Li,Ki-joo,1926-11-12,Delantero,South Korea,1
P-28870,Tie Li,Li,Tie,1977-05-18,Mediocampista,China,1
P-12619,Weifeng Li,Li,Weifeng,1978-12-01,Defensa,China,1
P-71211,Xiaopeng Li,Li,Xiaopeng,1975-06-20,Mediocampista,China,1
P-89688,Ernest Libérati,Libérati,Ernest,1906-03-22,Delantero,France,1
P-94752,Thomas Libiih,Libiih,Thomas,1967-11-17,Mediocampista,Cameroon,2
